"Título de trazado: P02"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °C (LGR S/N: 22003743, SEN S/N: 22003743)","Lluvia, mm (LGR S/N: 22003743, SEN S/N: 22003743)","Total acumulativo: Lluvia, mm (LGR S/N: 22003743)","Host conectado (LGR S/N: 22003743)","Acoplador separado (LGR S/N: 22003743)","Batería mala (LGR S/N: 22003743)","Acoplador adjunto (LGR S/N: 22003743)","Final de archivo (LGR S/N: 22003743)"
473,08/23/25 03:58:30 AM,-3.553,,,,,,,
474,08/23/25 04:03:30 AM,-3.672,,,,,,,
475,08/23/25 04:08:30 AM,-3.792,,,,,,,
476,08/23/25 04:13:30 AM,-3.672,,,,,,,
477,08/23/25 04:18:30 AM,-3.672,,,,,,,
478,08/23/25 04:23:30 AM,-3.553,,,,,,,
479,08/23/25 04:28:30 AM,-3.672,,,,,,,
480,08/23/25 04:33:30 AM,-3.553,,,,,,,
481,08/23/25 04:38:30 AM,-3.316,,,,,,,
482,08/23/25 04:43:30 AM,-3.434,,,,,,,
483,08/23/25 04:48:30 AM,-3.553,,,,,,,
484,08/23/25 04:53:30 AM,-3.672,,,,,,,
485,08/23/25 04:58:30 AM,-3.553,,,,,,,
486,08/23/25 05:03:30 AM,-3.316,,,,,,,
487,08/23/25 05:08:30 AM,-3.316,,,,,,,
488,08/23/25 05:13:30 AM,-3.316,,,,,,,
489,08/23/25 05:18:30 AM,-3.316,,,,,,,
490,08/23/25 05:23:30 AM,-3.434,,,,,,,
491,08/23/25 05:28:30 AM,-3.316,,,,,,,
492,08/23/25 05:33:30 AM,-3.079,,,,,,,
493,08/23/25 05:38:30 AM,-3.079,,,,,,,
494,08/23/25 05:43:30 AM,-3.316,,,,,,,
495,08/23/25 05:48:30 AM,-3.434,,,,,,,
496,08/23/25 05:53:30 AM,-3.316,,,,,,,
497,08/23/25 05:58:30 AM,-3.197,,,,,,,
498,08/23/25 06:03:30 AM,-3.197,,,,,,,
499,08/23/25 06:08:30 AM,-3.316,,,,,,,
500,08/23/25 06:13:30 AM,-3.434,,,,,,,
501,08/23/25 06:18:30 AM,-3.553,,,,,,,
502,08/23/25 06:23:30 AM,-3.553,,,,,,,
503,08/23/25 06:28:30 AM,-3.434,,,,,,,
504,08/23/25 06:33:30 AM,-2.727,,,,,,,
505,08/23/25 06:38:30 AM,-2.494,,,,,,,
506,08/23/25 06:43:30 AM,-2.377,,,,,,,
507,08/23/25 06:48:30 AM,-2.261,,,,,,,
508,08/23/25 06:53:30 AM,-1.914,,,,,,,
509,08/23/25 06:58:30 AM,-1.570,,,,,,,
510,08/23/25 07:03:30 AM,-1.228,,,,,,,
511,08/23/25 07:08:30 AM,-1.114,,,,,,,
512,08/23/25 07:13:30 AM,-0.887,,,,,,,
513,08/23/25 07:18:30 AM,-0.887,,,,,,,
514,08/23/25 07:23:30 AM,-0.662,,,,,,,
515,08/23/25 07:28:30 AM,-0.213,,,,,,,
516,08/23/25 07:33:30 AM,0.232,,,,,,,
517,08/23/25 07:38:30 AM,0.453,,,,,,,
518,08/23/25 07:43:30 AM,0.784,,,,,,,
519,08/23/25 07:48:30 AM,1.112,,,,,,,
520,08/23/25 07:53:30 AM,1.330,,,,,,,
521,08/23/25 07:58:30 AM,1.548,,,,,,,
522,08/23/25 08:03:30 AM,1.656,,,,,,,
523,08/23/25 08:08:30 AM,1.872,,,,,,,
524,08/23/25 08:13:30 AM,1.980,,,,,,,
525,08/23/25 08:18:30 AM,2.195,,,,,,,
526,08/23/25 08:23:30 AM,2.195,,,,,,,
527,08/23/25 08:28:30 AM,2.410,,,,,,,
528,08/23/25 08:33:30 AM,2.410,,,,,,,
529,08/23/25 08:38:30 AM,2.624,,,,,,,
530,08/23/25 08:43:30 AM,2.837,,,,,,,
531,08/23/25 08:48:30 AM,3.049,,,,,,,
532,08/23/25 08:53:30 AM,3.261,,,,,,,
533,08/23/25 08:58:30 AM,3.155,,,,,,,
534,08/23/25 09:03:30 AM,3.683,,,,,,,
535,08/23/25 09:08:30 AM,3.683,,,,,,,
536,08/23/25 09:13:30 AM,3.788,,,,,,,
537,08/23/25 09:18:30 AM,4.102,,,,,,,
538,08/23/25 09:23:30 AM,4.415,,,,,,,
539,08/23/25 09:28:30 AM,4.519,,,,,,,
540,08/23/25 09:33:30 AM,4.934,,,,,,,
541,08/23/25 09:38:30 AM,4.934,,,,,,,
542,08/23/25 09:43:30 AM,4.311,,,,,,,
543,08/23/25 09:48:30 AM,4.102,,,,,,,
544,08/23/25 09:53:30 AM,3.998,,,,,,,
545,08/23/25 09:58:30 AM,3.683,,,,,,,
546,08/23/25 10:03:30 AM,3.683,,,,,,,
547,08/23/25 10:08:30 AM,4.207,,,,,,,
548,08/23/25 10:13:30 AM,4.727,,,,,,,
549,08/23/25 10:18:30 AM,4.727,,,,,,,
550,08/23/25 10:23:30 AM,4.623,,,,,,,
551,08/23/25 10:28:30 AM,5.037,,,,,,,
552,08/23/25 10:33:30 AM,5.552,,,,,,,
553,08/23/25 10:38:30 AM,5.962,,,,,,,
554,08/23/25 10:43:30 AM,6.268,,,,,,,
555,08/23/25 10:48:30 AM,6.064,,,,,,,
556,08/23/25 10:53:30 AM,6.166,,,,,,,
557,08/23/25 10:58:30 AM,6.064,,,,,,,
558,08/23/25 11:03:30 AM,5.962,,,,,,,
559,08/23/25 11:08:30 AM,6.166,,,,,,,
560,08/23/25 11:13:30 AM,6.268,,,,,,,
561,08/23/25 11:18:30 AM,6.674,,,,,,,
562,08/23/25 11:23:30 AM,6.674,,,,,,,
563,08/23/25 11:28:30 AM,6.775,,,,,,,
564,08/23/25 11:33:30 AM,6.877,,,,,,,
565,08/23/25 11:38:30 AM,6.573,,,,,,,
566,08/23/25 11:43:30 AM,6.471,,,,,,,
567,08/23/25 11:48:30 AM,6.978,,,,,,,
568,08/23/25 11:53:30 AM,6.674,,,,,,,
569,08/23/25 11:58:30 AM,6.573,,,,,,,
570,08/23/25 12:03:30 PM,7.179,,,,,,,
571,08/23/25 12:08:30 PM,7.179,,,,,,,
572,08/23/25 12:13:30 PM,6.877,,,,,,,
573,08/23/25 12:18:30 PM,6.775,,,,,,,
574,08/23/25 12:23:30 PM,6.775,,,,,,,
575,08/23/25 12:28:30 PM,6.978,,,,,,,
576,08/23/25 12:33:30 PM,7.582,,,,,,,
577,08/23/25 12:38:30 PM,6.877,,,,,,,
578,08/23/25 12:43:30 PM,7.179,,,,,,,
579,08/23/25 12:48:30 PM,7.280,,,,,,,
580,08/23/25 12:53:30 PM,7.179,,,,,,,
581,08/23/25 12:58:30 PM,7.280,,,,,,,
582,08/23/25 01:03:30 PM,7.179,,,,,,,
583,08/23/25 01:08:30 PM,7.280,,,,,,,
584,08/23/25 01:13:30 PM,6.877,,,,,,,
585,08/23/25 01:18:30 PM,7.079,,,,,,,
586,08/23/25 01:23:30 PM,6.674,,,,,,,
587,08/23/25 01:28:30 PM,6.877,,,,,,,
588,08/23/25 01:33:30 PM,7.179,,,,,,,
589,08/23/25 01:38:30 PM,7.381,,,,,,,
590,08/23/25 01:43:30 PM,6.877,,,,,,,
591,08/23/25 01:48:30 PM,6.978,,,,,,,
592,08/23/25 01:53:30 PM,7.582,,,,,,,
593,08/23/25 01:58:30 PM,6.978,,,,,,,
594,08/23/25 02:03:30 PM,6.370,,,,,,,
595,08/23/25 02:08:30 PM,6.674,,,,,,,
596,08/23/25 02:13:30 PM,6.573,,,,,,,
597,08/23/25 02:18:30 PM,6.573,,,,,,,
598,08/23/25 02:23:30 PM,7.179,,,,,,,
599,08/23/25 02:28:30 PM,6.877,,,,,,,
600,08/23/25 02:33:30 PM,6.674,,,,,,,
601,08/23/25 02:38:30 PM,6.775,,,,,,,
602,08/23/25 02:43:30 PM,6.775,,,,,,,
603,08/23/25 02:48:30 PM,6.471,,,,,,,
604,08/23/25 02:53:30 PM,6.370,,,,,,,
605,08/23/25 02:58:30 PM,5.860,,,,,,,
606,08/23/25 03:03:30 PM,6.268,,,,,,,
607,08/23/25 03:08:30 PM,5.860,,,,,,,
608,08/23/25 03:13:30 PM,5.655,,,,,,,
609,08/23/25 03:18:30 PM,5.655,,,,,,,
610,08/23/25 03:23:30 PM,5.757,,,,,,,
611,08/23/25 03:28:30 PM,5.962,,,,,,,
612,08/23/25 03:33:30 PM,5.655,,,,,,,
613,08/23/25 03:38:30 PM,5.347,,,,,,,
614,08/23/25 03:43:30 PM,5.552,,,,,,,
615,08/23/25 03:48:30 PM,5.347,,,,,,,
616,08/23/25 03:53:30 PM,5.037,,,,,,,
617,08/23/25 03:58:30 PM,4.934,,,,,,,
618,08/23/25 04:03:30 PM,4.519,,,,,,,
619,08/23/25 04:08:30 PM,4.207,,,,,,,
620,08/23/25 04:13:30 PM,4.311,,,,,,,
621,08/23/25 04:18:30 PM,4.415,,,,,,,
622,08/23/25 04:23:30 PM,4.311,,,,,,,
623,08/23/25 04:28:30 PM,4.102,,,,,,,
624,08/23/25 04:33:30 PM,3.788,,,,,,,
625,08/23/25 04:38:30 PM,3.578,,,,,,,
626,08/23/25 04:43:30 PM,3.049,,,,,,,
627,08/23/25 04:48:30 PM,2.624,,,,,,,
628,08/23/25 04:53:30 PM,2.517,,,,,,,
629,08/23/25 04:58:30 PM,2.195,,,,,,,
630,08/23/25 05:03:30 PM,1.980,,,,,,,
631,08/23/25 05:08:30 PM,1.764,,,,,,,
632,08/23/25 05:13:30 PM,1.439,,,,,,,
633,08/23/25 05:18:30 PM,1.221,,,,,,,
634,08/23/25 05:23:30 PM,1.112,,,,,,,
635,08/23/25 05:28:30 PM,0.893,,,,,,,
636,08/23/25 05:33:30 PM,0.674,,,,,,,
637,08/23/25 05:38:30 PM,0.453,,,,,,,
638,08/23/25 05:43:30 PM,0.121,,,,,,,
639,08/23/25 05:48:30 PM,0.010,,,,,,,
640,08/23/25 05:53:30 PM,-0.102,,,,,,,
641,08/23/25 05:58:30 PM,-0.325,,,,,,,
642,08/23/25 06:03:30 PM,-0.437,,,,,,,
643,08/23/25 06:08:30 PM,-0.549,,,,,,,
644,08/23/25 06:13:30 PM,-0.662,,,,,,,
645,08/23/25 06:18:30 PM,-0.662,,,,,,,
646,08/23/25 06:23:30 PM,-0.774,,,,,,,
647,08/23/25 06:28:30 PM,-0.887,,,,,,,
648,08/23/25 06:33:30 PM,-1.001,,,,,,,
649,08/23/25 06:38:30 PM,-1.114,,,,,,,
650,08/23/25 06:43:30 PM,-1.001,,,,,,,
651,08/23/25 06:48:30 PM,-1.114,,,,,,,
652,08/23/25 06:53:30 PM,-1.228,,,,,,,
653,08/23/25 06:58:30 PM,-1.228,,,,,,,
654,08/23/25 07:03:30 PM,-1.341,,,,,,,
655,08/23/25 07:08:30 PM,-1.456,,,,,,,
656,08/23/25 07:13:30 PM,-1.341,,,,,,,
657,08/23/25 07:18:30 PM,-1.341,,,,,,,
658,08/23/25 07:23:30 PM,-1.341,,,,,,,
659,08/23/25 07:28:30 PM,-1.341,,,,,,,
660,08/23/25 07:33:30 PM,-1.228,,,,,,,
661,08/23/25 07:38:30 PM,-1.228,,,,,,,
662,08/23/25 07:43:30 PM,-1.114,,,,,,,
663,08/23/25 07:48:30 PM,-1.001,,,,,,,
664,08/23/25 07:53:30 PM,-0.887,,,,,,,
665,08/23/25 07:58:30 PM,-1.001,,,,,,,
666,08/23/25 08:03:30 PM,-1.001,,,,,,,
667,08/23/25 08:08:30 PM,-1.114,,,,,,,
668,08/23/25 08:13:30 PM,-1.341,,,,,,,
669,08/23/25 08:18:30 PM,-1.570,,,,,,,
670,08/23/25 08:23:30 PM,-1.570,,,,,,,
671,08/23/25 08:28:30 PM,-1.570,,,,,,,
672,08/23/25 08:33:30 PM,-1.570,,,,,,,
673,08/23/25 08:38:30 PM,-1.456,,,,,,,
674,08/23/25 08:43:30 PM,-1.456,,,,,,,
675,08/23/25 08:48:30 PM,-1.341,,,,,,,
676,08/23/25 08:53:30 PM,-1.228,,,,,,,
677,08/23/25 08:58:30 PM,-1.456,,,,,,,
678,08/23/25 09:03:30 PM,-1.456,,,,,,,
679,08/23/25 09:08:30 PM,-1.341,,,,,,,
680,08/23/25 09:13:30 PM,-1.456,,,,,,,
681,08/23/25 09:18:30 PM,-1.684,,,,,,,
682,08/23/25 09:23:30 PM,-2.030,,,,,,,
683,08/23/25 09:28:30 PM,-2.261,,,,,,,
684,08/23/25 09:33:30 PM,-2.494,,,,,,,
685,08/23/25 09:38:30 PM,-2.494,,,,,,,
686,08/23/25 09:43:30 PM,-2.494,,,,,,,
687,08/23/25 09:48:30 PM,-2.610,,,,,,,
688,08/23/25 09:53:30 PM,-2.494,,,,,,,
689,08/23/25 09:58:30 PM,-2.610,,,,,,,
690,08/23/25 10:03:30 PM,-2.727,,,,,,,
691,08/23/25 10:08:30 PM,-2.610,,,,,,,
692,08/23/25 10:13:30 PM,-2.610,,,,,,,
693,08/23/25 10:18:30 PM,-2.727,,,,,,,
694,08/23/25 10:23:30 PM,-2.844,,,,,,,
695,08/23/25 10:28:30 PM,-2.962,,,,,,,
696,08/23/25 10:33:30 PM,-3.079,,,,,,,
697,08/23/25 10:38:30 PM,-3.197,,,,,,,
698,08/23/25 10:43:30 PM,-2.962,,,,,,,
699,08/23/25 10:48:30 PM,-2.727,,,,,,,
700,08/23/25 10:53:30 PM,-2.727,,,,,,,
701,08/23/25 10:58:30 PM,-2.727,,,,,,,
702,08/23/25 11:03:30 PM,-2.727,,,,,,,
703,08/23/25 11:08:30 PM,-2.962,,,,,,,
704,08/23/25 11:13:30 PM,-3.197,,,,,,,
705,08/23/25 11:18:30 PM,-3.316,,,,,,,
706,08/23/25 11:23:30 PM,-3.197,,,,,,,
707,08/23/25 11:28:30 PM,-3.197,,,,,,,
708,08/23/25 11:33:30 PM,-3.079,,,,,,,
709,08/23/25 11:38:30 PM,-2.962,,,,,,,
710,08/23/25 11:43:30 PM,-2.962,,,,,,,
711,08/23/25 11:48:30 PM,-3.079,,,,,,,
712,08/23/25 11:53:30 PM,-3.079,,,,,,,
713,08/23/25 11:58:30 PM,-3.079,,,,,,,
714,08/24/25 12:00:00 AM,,,0.0,,,,,
715,08/24/25 12:03:30 AM,-3.197,,,,,,,
716,08/24/25 12:08:30 AM,-3.316,,,,,,,
717,08/24/25 12:13:30 AM,-2.844,,,,,,,
718,08/24/25 12:18:30 AM,-3.079,,,,,,,
719,08/24/25 12:23:30 AM,-3.197,,,,,,,
720,08/24/25 12:28:30 AM,-2.727,,,,,,,
721,08/24/25 12:33:30 AM,-2.261,,,,,,,
722,08/24/25 12:38:30 AM,-2.494,,,,,,,
723,08/24/25 12:43:30 AM,-2.261,,,,,,,
724,08/24/25 12:48:30 AM,-1.799,,,,,,,
725,08/24/25 12:53:30 AM,-1.914,,,,,,,
726,08/24/25 12:58:30 AM,-2.030,,,,,,,
727,08/24/25 01:03:30 AM,-1.684,,,,,,,
728,08/24/25 01:08:30 AM,-1.799,,,,,,,
729,08/24/25 01:13:30 AM,-1.914,,,,,,,
730,08/24/25 01:18:30 AM,-2.030,,,,,,,
731,08/24/25 01:23:30 AM,-1.914,,,,,,,
732,08/24/25 01:28:30 AM,-1.914,,,,,,,
733,08/24/25 01:33:30 AM,-1.914,,,,,,,
734,08/24/25 01:38:30 AM,-1.799,,,,,,,
735,08/24/25 01:43:30 AM,-1.799,,,,,,,
736,08/24/25 01:48:30 AM,-1.914,,,,,,,
737,08/24/25 01:53:30 AM,-1.914,,,,,,,
738,08/24/25 01:58:30 AM,-1.914,,,,,,,
739,08/24/25 02:03:30 AM,-2.261,,,,,,,
740,08/24/25 02:08:30 AM,-2.494,,,,,,,
741,08/24/25 02:13:30 AM,-2.494,,,,,,,
742,08/24/25 02:18:30 AM,-2.261,,,,,,,
743,08/24/25 02:23:30 AM,-2.261,,,,,,,
744,08/24/25 02:28:30 AM,-2.145,,,,,,,
745,08/24/25 02:33:30 AM,-2.261,,,,,,,
746,08/24/25 02:38:30 AM,-2.145,,,,,,,
747,08/24/25 02:43:30 AM,-2.030,,,,,,,
748,08/24/25 02:48:30 AM,-1.914,,,,,,,
749,08/24/25 02:53:30 AM,-1.684,,,,,,,
750,08/24/25 02:58:30 AM,-1.570,,,,,,,
751,08/24/25 03:03:30 AM,-1.570,,,,,,,
752,08/24/25 03:08:30 AM,-1.456,,,,,,,
753,08/24/25 03:13:30 AM,-1.456,,,,,,,
754,08/24/25 03:18:30 AM,-1.570,,,,,,,
755,08/24/25 03:23:30 AM,-1.684,,,,,,,
756,08/24/25 03:28:30 AM,-1.684,,,,,,,
757,08/24/25 03:33:30 AM,-1.799,,,,,,,
758,08/24/25 03:38:30 AM,-1.799,,,,,,,
759,08/24/25 03:43:30 AM,-1.799,,,,,,,
760,08/24/25 03:48:30 AM,-1.684,,,,,,,
761,08/24/25 03:53:30 AM,-1.799,,,,,,,
762,08/24/25 03:58:30 AM,-1.914,,,,,,,
763,08/24/25 04:03:30 AM,-2.030,,,,,,,
764,08/24/25 04:08:30 AM,-1.914,,,,,,,
765,08/24/25 04:13:30 AM,-2.030,,,,,,,
766,08/24/25 04:18:30 AM,-1.914,,,,,,,
767,08/24/25 04:23:30 AM,-1.914,,,,,,,
768,08/24/25 04:28:30 AM,-1.799,,,,,,,
769,08/24/25 04:33:30 AM,-1.914,,,,,,,
770,08/24/25 04:38:30 AM,-1.914,,,,,,,
771,08/24/25 04:43:30 AM,-2.030,,,,,,,
772,08/24/25 04:48:30 AM,-2.030,,,,,,,
773,08/24/25 04:53:30 AM,-2.030,,,,,,,
774,08/24/25 04:58:30 AM,-2.030,,,,,,,
775,08/24/25 05:03:30 AM,-1.914,,,,,,,
776,08/24/25 05:08:30 AM,-2.030,,,,,,,
777,08/24/25 05:13:30 AM,-1.914,,,,,,,
778,08/24/25 05:18:30 AM,-2.030,,,,,,,
779,08/24/25 05:23:30 AM,-2.030,,,,,,,
780,08/24/25 05:28:30 AM,-2.030,,,,,,,
781,08/24/25 05:33:30 AM,-2.030,,,,,,,
782,08/24/25 05:38:30 AM,-2.030,,,,,,,
783,08/24/25 05:43:30 AM,-2.030,,,,,,,
784,08/24/25 05:48:30 AM,-2.145,,,,,,,
785,08/24/25 05:53:30 AM,-2.030,,,,,,,
786,08/24/25 05:58:30 AM,-2.030,,,,,,,
787,08/24/25 06:03:30 AM,-2.030,,,,,,,
788,08/24/25 06:08:30 AM,-2.030,,,,,,,
789,08/24/25 06:13:30 AM,-2.030,,,,,,,
790,08/24/25 06:18:30 AM,-2.030,,,,,,,
791,08/24/25 06:23:30 AM,-2.030,,,,,,,
792,08/24/25 06:28:30 AM,-2.030,,,,,,,
793,08/24/25 06:33:30 AM,-1.799,,,,,,,
794,08/24/25 06:38:30 AM,-1.799,,,,,,,
795,08/24/25 06:43:30 AM,-1.914,,,,,,,
796,08/24/25 06:48:30 AM,-1.570,,,,,,,
797,08/24/25 06:53:30 AM,-1.341,,,,,,,
798,08/24/25 06:58:30 AM,-1.114,,,,,,,
799,08/24/25 07:03:30 AM,-0.887,,,,,,,
800,08/24/25 07:08:30 AM,-0.774,,,,,,,
801,08/24/25 07:13:30 AM,-0.549,,,,,,,
802,08/24/25 07:18:30 AM,-0.437,,,,,,,
803,08/24/25 07:23:30 AM,-0.213,,,,,,,
804,08/24/25 07:28:30 AM,-0.102,,,,,,,
805,08/24/25 07:33:30 AM,0.010,,,,,,,
806,08/24/25 07:38:30 AM,0.232,,,,,,,
807,08/24/25 07:43:30 AM,0.453,,,,,,,
808,08/24/25 07:48:30 AM,0.563,,,,,,,
809,08/24/25 07:53:30 AM,0.674,,,,,,,
810,08/24/25 07:58:30 AM,0.893,,,,,,,
811,08/24/25 08:03:30 AM,1.112,,,,,,,
812,08/24/25 08:08:30 AM,1.221,,,,,,,
813,08/24/25 08:13:30 AM,1.221,,,,,,,
814,08/24/25 08:18:30 AM,1.656,,,,,,,
815,08/24/25 08:23:30 AM,1.872,,,,,,,
816,08/24/25 08:28:30 AM,1.872,,,,,,,
817,08/24/25 08:33:30 AM,2.088,,,,,,,
818,08/24/25 08:38:30 AM,2.088,,,,,,,
819,08/24/25 08:43:30 AM,2.303,,,,,,,
820,08/24/25 08:48:30 AM,2.730,,,,,,,
821,08/24/25 08:53:30 AM,2.943,,,,,,,
822,08/24/25 08:58:30 AM,3.049,,,,,,,
823,08/24/25 09:03:30 AM,3.367,,,,,,,
824,08/24/25 09:08:30 AM,3.261,,,,,,,
825,08/24/25 09:13:30 AM,3.261,,,,,,,
826,08/24/25 09:18:30 AM,3.683,,,,,,,
827,08/24/25 09:23:30 AM,3.893,,,,,,,
828,08/24/25 09:28:30 AM,4.102,,,,,,,
829,08/24/25 09:33:30 AM,4.311,,,,,,,
830,08/24/25 09:38:30 AM,4.415,,,,,,,
831,08/24/25 09:43:30 AM,4.727,,,,,,,
832,08/24/25 09:48:30 AM,5.141,,,,,,,
833,08/24/25 09:53:30 AM,4.934,,,,,,,
834,08/24/25 09:58:30 AM,4.727,,,,,,,
835,08/24/25 10:03:30 AM,5.141,,,,,,,
836,08/24/25 10:08:30 AM,5.450,,,,,,,
837,08/24/25 10:13:30 AM,5.450,,,,,,,
838,08/24/25 10:18:30 AM,5.655,,,,,,,
839,08/24/25 10:23:30 AM,5.347,,,,,,,
840,08/24/25 10:28:30 AM,5.347,,,,,,,
841,08/24/25 10:33:30 AM,5.860,,,,,,,
842,08/24/25 10:38:30 AM,5.860,,,,,,,
843,08/24/25 10:43:30 AM,6.064,,,,,,,
844,08/24/25 10:48:30 AM,5.757,,,,,,,
845,08/24/25 10:53:30 AM,5.655,,,,,,,
846,08/24/25 10:58:30 AM,5.655,,,,,,,
847,08/24/25 11:03:30 AM,5.552,,,,,,,
848,08/24/25 11:08:30 AM,5.860,,,,,,,
849,08/24/25 11:13:30 AM,6.064,,,,,,,
850,08/24/25 11:18:30 AM,6.268,,,,,,,
851,08/24/25 11:23:30 AM,6.268,,,,,,,
852,08/24/25 11:28:30 AM,6.064,,,,,,,
853,08/24/25 11:33:30 AM,6.674,,,,,,,
854,08/24/25 11:38:30 AM,6.674,,,,,,,
855,08/24/25 11:43:30 AM,6.268,,,,,,,
856,08/24/25 11:48:30 AM,5.962,,,,,,,
857,08/24/25 11:53:30 AM,6.370,,,,,,,
858,08/24/25 11:58:30 AM,6.268,,,,,,,
859,08/24/25 12:03:30 PM,6.166,,,,,,,
860,08/24/25 12:08:30 PM,6.370,,,,,,,
861,08/24/25 12:13:30 PM,6.268,,,,,,,
862,08/24/25 12:18:30 PM,6.064,,,,,,,
863,08/24/25 12:23:30 PM,6.674,,,,,,,
864,08/24/25 12:28:30 PM,6.775,,,,,,,
865,08/24/25 12:33:30 PM,6.370,,,,,,,
866,08/24/25 12:38:30 PM,6.166,,,,,,,
867,08/24/25 12:43:30 PM,5.860,,,,,,,
868,08/24/25 12:48:30 PM,6.370,,,,,,,
869,08/24/25 12:53:30 PM,6.166,,,,,,,
870,08/24/25 12:58:30 PM,6.471,,,,,,,
871,08/24/25 01:03:30 PM,6.268,,,,,,,
872,08/24/25 01:08:30 PM,6.166,,,,,,,
873,08/24/25 01:13:30 PM,6.268,,,,,,,
874,08/24/25 01:18:30 PM,5.962,,,,,,,
875,08/24/25 01:23:30 PM,5.037,,,,,,,
876,08/24/25 01:28:30 PM,5.244,,,,,,,
877,08/24/25 01:33:30 PM,5.655,,,,,,,
878,08/24/25 01:38:30 PM,5.655,,,,,,,
879,08/24/25 01:43:30 PM,5.141,,,,,,,
880,08/24/25 01:48:30 PM,5.347,,,,,,,
881,08/24/25 01:53:30 PM,4.934,,,,,,,
882,08/24/25 01:58:30 PM,4.831,,,,,,,
883,08/24/25 02:03:30 PM,5.347,,,,,,,
884,08/24/25 02:08:30 PM,5.962,,,,,,,
885,08/24/25 02:13:30 PM,5.552,,,,,,,
886,08/24/25 02:18:30 PM,4.934,,,,,,,
887,08/24/25 02:23:30 PM,4.207,,,,,,,
888,08/24/25 02:28:30 PM,3.893,,,,,,,
889,08/24/25 02:33:30 PM,4.207,,,,,,,
890,08/24/25 02:38:30 PM,4.415,,,,,,,
891,08/24/25 02:43:30 PM,4.207,,,,,,,
892,08/24/25 02:48:30 PM,4.207,,,,,,,
893,08/24/25 02:53:30 PM,3.788,,,,,,,
894,08/24/25 02:58:30 PM,3.367,,,,,,,
895,08/24/25 03:03:30 PM,3.788,,,,,,,
896,08/24/25 03:08:30 PM,3.683,,,,,,,
897,08/24/25 03:13:30 PM,3.155,,,,,,,
898,08/24/25 03:18:30 PM,2.624,,,,,,,
899,08/24/25 03:23:30 PM,2.410,,,,,,,
900,08/24/25 03:28:30 PM,1.980,,,,,,,
901,08/24/25 03:33:30 PM,1.656,,,,,,,
902,08/24/25 03:38:30 PM,1.439,,,,,,,
903,08/24/25 03:43:30 PM,1.439,,,,,,,
904,08/24/25 03:48:30 PM,1.330,,,,,,,
905,08/24/25 03:53:30 PM,0.893,,,,,,,
906,08/24/25 03:58:30 PM,0.893,,,,,,,
907,08/24/25 04:03:30 PM,0.784,,,,,,,
908,08/24/25 04:08:30 PM,0.674,,,,,,,
909,08/24/25 04:13:30 PM,0.453,,,,,,,
910,08/24/25 04:18:30 PM,0.343,,,,,,,
911,08/24/25 04:23:30 PM,0.343,,,,,,,
912,08/24/25 04:28:30 PM,0.010,,,,,,,
913,08/24/25 04:33:30 PM,-0.102,,,,,,,
914,08/24/25 04:38:30 PM,-0.102,,,,,,,
915,08/24/25 04:43:30 PM,-0.102,,,,,,,
916,08/24/25 04:48:30 PM,-0.102,,,,,,,
917,08/24/25 04:53:30 PM,-0.102,,,,,,,
918,08/24/25 04:58:30 PM,-0.213,,,,,,,
919,08/24/25 05:03:30 PM,-0.325,,,,,,,
920,08/24/25 05:08:30 PM,-0.325,,,,,,,
921,08/24/25 05:13:30 PM,-0.325,,,,,,,
922,08/24/25 05:18:30 PM,-0.437,,,,,,,
923,08/24/25 05:23:30 PM,-0.549,,,,,,,
924,08/24/25 05:28:30 PM,-0.662,,,,,,,
925,08/24/25 05:33:30 PM,-0.662,,,,,,,
926,08/24/25 05:38:30 PM,-0.662,,,,,,,
927,08/24/25 05:43:30 PM,-0.774,,,,,,,
928,08/24/25 05:48:30 PM,-0.774,,,,,,,
929,08/24/25 05:53:30 PM,-0.774,,,,,,,
930,08/24/25 05:58:30 PM,-0.774,,,,,,,
931,08/24/25 06:03:30 PM,-0.887,,,,,,,
932,08/24/25 06:08:30 PM,-1.001,,,,,,,
933,08/24/25 06:13:30 PM,-1.114,,,,,,,
934,08/24/25 06:18:30 PM,-1.114,,,,,,,
935,08/24/25 06:23:30 PM,-1.114,,,,,,,
936,08/24/25 06:28:30 PM,-1.114,,,,,,,
937,08/24/25 06:33:30 PM,-1.228,,,,,,,
938,08/24/25 06:38:30 PM,-1.228,,,,,,,
939,08/24/25 06:43:30 PM,-1.228,,,,,,,
940,08/24/25 06:48:30 PM,-1.341,,,,,,,
941,08/24/25 06:53:30 PM,-1.456,,,,,,,
942,08/24/25 06:58:30 PM,-1.456,,,,,,,
943,08/24/25 07:03:30 PM,-1.341,,,,,,,
944,08/24/25 07:08:30 PM,-1.228,,,,,,,
945,08/24/25 07:13:30 PM,-1.228,,,,,,,
946,08/24/25 07:18:30 PM,-1.114,,,,,,,
947,08/24/25 07:23:30 PM,-1.114,,,,,,,
948,08/24/25 07:28:30 PM,-1.114,,,,,,,
949,08/24/25 07:33:30 PM,-1.114,,,,,,,
950,08/24/25 07:38:30 PM,-1.114,,,,,,,
951,08/24/25 07:43:30 PM,-1.114,,,,,,,
952,08/24/25 07:48:30 PM,-1.114,,,,,,,
953,08/24/25 07:53:30 PM,-1.341,,,,,,,
954,08/24/25 07:58:30 PM,-1.456,,,,,,,
