"Título de trazado: Estacion1"
"N.º","Fecha Tiempo, GMT-05:00","Lluvia, mm (LGR S/N: 21471862, SEN S/N: 21560958)"
770,23/03/11 00:15:42,0.00
771,23/03/11 00:20:42,0.00
772,23/03/11 00:25:42,0.00
773,23/03/11 00:30:42,0.00
774,23/03/11 00:35:42,0.00
775,23/03/11 00:40:42,0.00
776,23/03/11 00:45:42,0.00
777,23/03/11 00:50:42,0.00
778,23/03/11 00:55:42,0.00
779,23/03/11 01:00:42,0.00
780,23/03/11 01:05:42,0.00
781,23/03/11 01:10:42,0.00
782,23/03/11 01:15:42,0.00
783,23/03/11 01:20:42,0.00
784,23/03/11 01:25:42,0.00
785,23/03/11 01:30:42,0.00
786,23/03/11 01:35:42,0.00
787,23/03/11 01:40:42,0.00
788,23/03/11 01:45:42,0.00
789,23/03/11 01:50:42,0.00
790,23/03/11 01:55:42,0.00
791,23/03/11 02:00:42,0.00
792,23/03/11 02:05:42,0.00
793,23/03/11 02:10:42,0.00
794,23/03/11 02:15:42,0.00
795,23/03/11 02:20:42,0.00
796,23/03/11 02:25:42,0.00
797,23/03/11 02:30:42,0.00
798,23/03/11 02:35:42,0.00
799,23/03/11 02:40:42,0.00
800,23/03/11 02:45:42,0.00
801,23/03/11 02:50:42,0.00
802,23/03/11 02:55:42,0.00
803,23/03/11 03:00:42,0.00
804,23/03/11 03:05:42,0.00
805,23/03/11 03:10:42,0.00
806,23/03/11 03:15:42,0.00
807,23/03/11 03:20:42,0.00
808,23/03/11 03:25:42,0.00
809,23/03/11 03:30:42,0.00
810,23/03/11 03:35:42,0.00
811,23/03/11 03:40:42,0.00
812,23/03/11 03:45:42,0.00
813,23/03/11 03:50:42,0.00
814,23/03/11 03:55:42,0.00
815,23/03/11 04:00:42,0.00
816,23/03/11 04:05:42,0.00
817,23/03/11 04:10:42,0.00
818,23/03/11 04:15:42,0.00
819,23/03/11 04:20:42,0.00
820,23/03/11 04:25:42,0.00
821,23/03/11 04:30:42,0.00
822,23/03/11 04:35:42,0.00
823,23/03/11 04:40:42,0.00
824,23/03/11 04:45:42,0.00
825,23/03/11 04:50:42,0.00
826,23/03/11 04:55:42,0.00
827,23/03/11 05:00:42,0.00
828,23/03/11 05:05:42,0.00
829,23/03/11 05:10:42,0.00
830,23/03/11 05:15:42,0.00
831,23/03/11 05:20:42,0.00
832,23/03/11 05:25:42,0.00
833,23/03/11 05:30:42,0.00
834,23/03/11 05:35:42,0.00
835,23/03/11 05:40:42,0.00
836,23/03/11 05:45:42,0.00
837,23/03/11 05:50:42,0.00
838,23/03/11 05:55:42,0.00
839,23/03/11 06:00:42,0.00
840,23/03/11 06:05:42,0.00
841,23/03/11 06:10:42,0.00
842,23/03/11 06:15:42,0.00
843,23/03/11 06:20:42,0.00
844,23/03/11 06:25:42,0.00
845,23/03/11 06:30:42,0.00
846,23/03/11 06:35:42,0.00
847,23/03/11 06:40:42,0.00
848,23/03/11 06:45:42,0.00
849,23/03/11 06:50:42,0.00
850,23/03/11 06:55:42,0.00
851,23/03/11 07:00:42,0.00
852,23/03/11 07:05:42,0.00
853,23/03/11 07:10:42,0.00
854,23/03/11 07:15:42,0.00
855,23/03/11 07:20:42,0.00
856,23/03/11 07:25:42,0.00
857,23/03/11 07:30:42,0.00
858,23/03/11 07:35:42,0.00
859,23/03/11 07:40:42,0.00
860,23/03/11 07:45:42,0.00
861,23/03/11 07:50:42,0.00
862,23/03/11 07:55:42,0.00
863,23/03/11 08:00:42,0.00
864,23/03/11 08:05:42,0.00
865,23/03/11 08:10:42,0.00
866,23/03/11 08:15:42,0.00
867,23/03/11 08:20:42,0.00
868,23/03/11 08:25:42,0.00
869,23/03/11 08:30:42,0.00
870,23/03/11 08:35:42,0.00
871,23/03/11 08:40:42,0.00
872,23/03/11 08:45:42,0.00
873,23/03/11 08:50:42,0.00
874,23/03/11 08:55:42,0.00
875,23/03/11 09:00:42,0.00
876,23/03/11 09:05:42,0.00
877,23/03/11 09:10:42,0.00
878,23/03/11 09:15:42,0.00
879,23/03/11 09:20:42,0.00
880,23/03/11 09:25:42,0.00
881,23/03/11 09:30:42,0.00
882,23/03/11 09:35:42,0.00
883,23/03/11 09:40:42,0.00
884,23/03/11 09:45:42,0.00
885,23/03/11 09:50:42,0.00
886,23/03/11 09:55:42,0.00
887,23/03/11 10:00:42,0.00
888,23/03/11 10:05:42,0.00
889,23/03/11 10:10:42,0.00
890,23/03/11 10:15:42,0.00
891,23/03/11 10:20:42,0.00
892,23/03/11 10:25:42,0.00
893,23/03/11 10:30:42,0.00
894,23/03/11 10:35:42,0.00
895,23/03/11 10:40:42,0.00
896,23/03/11 10:45:42,0.00
897,23/03/11 10:50:42,0.00
898,23/03/11 10:55:42,0.00
899,23/03/11 11:00:42,0.00
900,23/03/11 11:05:42,0.00
901,23/03/11 11:10:42,0.00
902,23/03/11 11:15:42,0.00
903,23/03/11 11:20:42,0.00
904,23/03/11 11:25:42,0.00
905,23/03/11 11:30:42,0.00
906,23/03/11 11:35:42,0.00
907,23/03/11 11:40:42,0.00
908,23/03/11 11:45:42,0.00
909,23/03/11 11:50:42,0.60
910,23/03/11 11:55:42,0.00
911,23/03/11 12:00:42,0.20
912,23/03/11 12:05:42,0.00
913,23/03/11 12:10:42,0.00
914,23/03/11 12:15:42,0.00
915,23/03/11 12:20:42,0.00
916,23/03/11 12:25:42,0.20
917,23/03/11 12:30:42,0.00
918,23/03/11 12:35:42,0.00
919,23/03/11 12:40:42,0.00
920,23/03/11 12:45:42,0.00
921,23/03/11 12:50:42,0.00
922,23/03/11 12:55:42,0.00
923,23/03/11 13:00:42,0.00
924,23/03/11 13:05:42,0.00
925,23/03/11 13:10:42,0.00
926,23/03/11 13:15:42,0.00
927,23/03/11 13:20:42,0.00
928,23/03/11 13:25:42,0.00
929,23/03/11 13:30:42,0.00
930,23/03/11 13:35:42,0.00
931,23/03/11 13:40:42,0.00
932,23/03/11 13:45:42,0.00
933,23/03/11 13:50:42,0.00
934,23/03/11 13:55:42,0.00
935,23/03/11 14:00:42,0.00
936,23/03/11 14:05:42,0.00
937,23/03/11 14:10:42,0.00
938,23/03/11 14:15:42,0.00
939,23/03/11 14:20:42,0.00
940,23/03/11 14:25:42,0.00
941,23/03/11 14:30:42,0.00
942,23/03/11 14:35:42,0.00
943,23/03/11 14:40:42,0.00
944,23/03/11 14:45:42,0.00
945,23/03/11 14:50:42,0.00
946,23/03/11 14:55:42,0.00
947,23/03/11 15:00:42,0.00
948,23/03/11 15:05:42,0.00
949,23/03/11 15:10:42,0.00
950,23/03/11 15:15:42,0.00
951,23/03/11 15:20:42,0.00
952,23/03/11 15:25:42,0.00
953,23/03/11 15:30:42,0.00
954,23/03/11 15:35:42,0.00
955,23/03/11 15:40:42,0.00
956,23/03/11 15:45:42,0.00
957,23/03/11 15:50:42,0.00
958,23/03/11 15:55:42,0.00
959,23/03/11 16:00:42,0.00
960,23/03/11 16:05:42,0.00
961,23/03/11 16:10:42,0.00
962,23/03/11 16:15:42,0.00
963,23/03/11 16:20:42,0.00
964,23/03/11 16:25:42,0.00
965,23/03/11 16:30:42,0.00
966,23/03/11 16:35:42,0.00
967,23/03/11 16:40:42,0.00
968,23/03/11 16:45:42,0.00
969,23/03/11 16:50:42,0.00
970,23/03/11 16:55:42,0.00
971,23/03/11 17:00:42,0.00
972,23/03/11 17:05:42,0.00
973,23/03/11 17:10:42,0.00
974,23/03/11 17:15:42,0.00
975,23/03/11 17:20:42,0.00
976,23/03/11 17:25:42,0.00
977,23/03/11 17:30:42,0.00
978,23/03/11 17:35:42,0.00
979,23/03/11 17:40:42,0.00
980,23/03/11 17:45:42,0.00
981,23/03/11 17:50:42,0.00
982,23/03/11 17:55:42,0.00
983,23/03/11 18:00:42,0.00
984,23/03/11 18:05:42,0.00
985,23/03/11 18:10:42,0.00
986,23/03/11 18:15:42,0.00
987,23/03/11 18:20:42,0.00
988,23/03/11 18:25:42,0.00
989,23/03/11 18:30:42,0.00
990,23/03/11 18:35:42,0.00
991,23/03/11 18:40:42,0.00
992,23/03/11 18:45:42,0.00
993,23/03/11 18:50:42,0.00
994,23/03/11 18:55:42,0.00
995,23/03/11 19:00:42,0.00
996,23/03/11 19:05:42,0.00
997,23/03/11 19:10:42,0.00
998,23/03/11 19:15:42,0.00
999,23/03/11 19:20:42,0.00
1000,23/03/11 19:25:42,0.00
1001,23/03/11 19:30:42,0.00
1002,23/03/11 19:35:42,0.00
1003,23/03/11 19:40:42,0.00
1004,23/03/11 19:45:42,0.00
1005,23/03/11 19:50:42,0.00
1006,23/03/11 19:55:42,0.00
1007,23/03/11 20:00:42,0.00
1008,23/03/11 20:05:42,0.00
1009,23/03/11 20:10:42,0.00
1010,23/03/11 20:15:42,0.00
1011,23/03/11 20:20:42,0.00
1012,23/03/11 20:25:42,0.00
1013,23/03/11 20:30:42,0.00
1014,23/03/11 20:35:42,0.00
1015,23/03/11 20:40:42,0.00
1016,23/03/11 20:45:42,0.00
1017,23/03/11 20:50:42,0.00
1018,23/03/11 20:55:42,0.00
1019,23/03/11 21:00:42,0.00
1020,23/03/11 21:05:42,0.00
1021,23/03/11 21:10:42,0.00
1022,23/03/11 21:15:42,0.00
1023,23/03/11 21:20:42,0.00
1024,23/03/11 21:25:42,0.00
1025,23/03/11 21:30:42,0.00
1026,23/03/11 21:35:42,0.00
1027,23/03/11 21:40:42,0.00
1028,23/03/11 21:45:42,0.00
1029,23/03/11 21:50:42,0.00
1030,23/03/11 21:55:42,0.00
1031,23/03/11 22:00:42,0.00
1032,23/03/11 22:05:42,0.00
1033,23/03/11 22:10:42,0.00
1034,23/03/11 22:15:42,0.00
1035,23/03/11 22:20:42,0.00
1036,23/03/11 22:25:42,0.00
1037,23/03/11 22:30:42,0.00
1038,23/03/11 22:35:42,0.00
1039,23/03/11 22:40:42,0.00
1040,23/03/11 22:45:42,0.00
1041,23/03/11 22:50:42,0.00
1042,23/03/11 22:55:42,0.00
1043,23/03/11 23:00:42,0.00
1044,23/03/11 23:05:42,0.00
1045,23/03/11 23:10:42,0.00
1046,23/03/11 23:15:42,0.00
1047,23/03/11 23:20:42,0.00
1048,23/03/11 23:25:42,0.00
1049,23/03/11 23:30:42,0.00
1050,23/03/11 23:35:42,0.00
1051,23/03/11 23:40:42,0.00
1052,23/03/11 23:45:42,0.00
1053,23/03/11 23:50:42,0.00
1054,23/03/11 23:55:42,0.00
1055,23/03/12 00:00:42,0.00
1056,23/03/12 00:05:42,0.00
1057,23/03/12 00:10:42,0.00
1058,23/03/12 00:15:42,0.00
1059,23/03/12 00:20:42,0.00
1060,23/03/12 00:25:42,0.00
1061,23/03/12 00:30:42,0.00
1062,23/03/12 00:35:42,0.00
1063,23/03/12 00:40:42,0.00
1064,23/03/12 00:45:42,0.00
1065,23/03/12 00:50:42,0.00
1066,23/03/12 00:55:42,0.00
1067,23/03/12 01:00:42,0.00
1068,23/03/12 01:05:42,0.00
1069,23/03/12 01:10:42,0.00
1070,23/03/12 01:15:42,0.00
1071,23/03/12 01:20:42,0.00
1072,23/03/12 01:25:42,0.00
1073,23/03/12 01:30:42,0.00
1074,23/03/12 01:35:42,0.00
1075,23/03/12 01:40:42,0.00
1076,23/03/12 01:45:42,0.00
1077,23/03/12 01:50:42,0.00
1078,23/03/12 01:55:42,0.00
1079,23/03/12 02:00:42,0.00
1080,23/03/12 02:05:42,0.00
1081,23/03/12 02:10:42,0.00
1082,23/03/12 02:15:42,0.00
1083,23/03/12 02:20:42,0.00
1084,23/03/12 02:25:42,0.00
1085,23/03/12 02:30:42,0.00
1086,23/03/12 02:35:42,0.00
1087,23/03/12 02:40:42,0.00
1088,23/03/12 02:45:42,0.00
1089,23/03/12 02:50:42,0.00
1090,23/03/12 02:55:42,0.00
1091,23/03/12 03:00:42,0.00
1092,23/03/12 03:05:42,0.00
1093,23/03/12 03:10:42,0.00
1094,23/03/12 03:15:42,0.00
1095,23/03/12 03:20:42,0.00
1096,23/03/12 03:25:42,0.00
1097,23/03/12 03:30:42,0.00
1098,23/03/12 03:35:42,0.00
1099,23/03/12 03:40:42,0.00
1100,23/03/12 03:45:42,0.00
1101,23/03/12 03:50:42,0.00
1102,23/03/12 03:55:42,0.00
1103,23/03/12 04:00:42,0.00
1104,23/03/12 04:05:42,0.00
1105,23/03/12 04:10:42,0.00
1106,23/03/12 04:15:42,0.00
1107,23/03/12 04:20:42,0.00
1108,23/03/12 04:25:42,0.00
1109,23/03/12 04:30:42,0.00
1110,23/03/12 04:35:42,0.00
1111,23/03/12 04:40:42,0.00
1112,23/03/12 04:45:42,0.00
1113,23/03/12 04:50:42,0.00
1114,23/03/12 04:55:42,0.00
1115,23/03/12 05:00:42,0.00
1116,23/03/12 05:05:42,0.00
1117,23/03/12 05:10:42,0.00
1118,23/03/12 05:15:42,0.00
1119,23/03/12 05:20:42,0.00
1120,23/03/12 05:25:42,0.00
1121,23/03/12 05:30:42,0.00
1122,23/03/12 05:35:42,0.00
1123,23/03/12 05:40:42,0.00
1124,23/03/12 05:45:42,0.00
1125,23/03/12 05:50:42,0.00
1126,23/03/12 05:55:42,0.00
1127,23/03/12 06:00:42,0.00
1128,23/03/12 06:05:42,0.00
1129,23/03/12 06:10:42,0.00
1130,23/03/12 06:15:42,0.00
1131,23/03/12 06:20:42,0.00
1132,23/03/12 06:25:42,0.00
1133,23/03/12 06:30:42,0.00
1134,23/03/12 06:35:42,0.00
1135,23/03/12 06:40:42,0.00
1136,23/03/12 06:45:42,0.00
1137,23/03/12 06:50:42,0.00
1138,23/03/12 06:55:42,0.00
1139,23/03/12 07:00:42,0.00
1140,23/03/12 07:05:42,0.00
1141,23/03/12 07:10:42,0.00
1142,23/03/12 07:15:42,0.00
1143,23/03/12 07:20:42,0.00
1144,23/03/12 07:25:42,0.00
1145,23/03/12 07:30:42,0.00
1146,23/03/12 07:35:42,0.00
1147,23/03/12 07:40:42,0.00
1148,23/03/12 07:45:42,0.00
1149,23/03/12 07:50:42,0.00
1150,23/03/12 07:55:42,0.00
1151,23/03/12 08:00:42,0.00
1152,23/03/12 08:05:42,0.00
1153,23/03/12 08:10:42,0.00
1154,23/03/12 08:15:42,0.00
1155,23/03/12 08:20:42,0.00
1156,23/03/12 08:25:42,0.00
1157,23/03/12 08:30:42,0.00
1158,23/03/12 08:35:42,0.00
1159,23/03/12 08:40:42,0.00
1160,23/03/12 08:45:42,0.00
1161,23/03/12 08:50:42,0.00
1162,23/03/12 08:55:42,0.00
1163,23/03/12 09:00:42,0.00
1164,23/03/12 09:05:42,0.00
1165,23/03/12 09:10:42,0.00
1166,23/03/12 09:15:42,0.00
1167,23/03/12 09:20:42,0.00
1168,23/03/12 09:25:42,0.00
1169,23/03/12 09:30:42,0.00
1170,23/03/12 09:35:42,0.00
1171,23/03/12 09:40:42,0.00
1172,23/03/12 09:45:42,0.00
1173,23/03/12 09:50:42,0.00
1174,23/03/12 09:55:42,0.00
1175,23/03/12 10:00:42,0.00
1176,23/03/12 10:05:42,0.00
1177,23/03/12 10:10:42,0.00
1178,23/03/12 10:15:42,0.00
1179,23/03/12 10:20:42,0.00
1180,23/03/12 10:25:42,0.00
1181,23/03/12 10:30:42,0.00
1182,23/03/12 10:35:42,0.00
1183,23/03/12 10:40:42,0.00
1184,23/03/12 10:45:42,0.00
1185,23/03/12 10:50:42,0.00
1186,23/03/12 10:55:42,0.00
1187,23/03/12 11:00:42,0.00
1188,23/03/12 11:05:42,0.00
1189,23/03/12 11:10:42,0.00
1190,23/03/12 11:15:42,0.00
1191,23/03/12 11:20:42,0.00
1192,23/03/12 11:25:42,0.00
1193,23/03/12 11:30:42,0.00
1194,23/03/12 11:35:42,0.00
1195,23/03/12 11:40:42,0.00
1196,23/03/12 11:45:42,0.00
1197,23/03/12 11:50:42,0.00
1198,23/03/12 11:55:42,0.00
1199,23/03/12 12:00:42,0.00
1200,23/03/12 12:05:42,0.00
1201,23/03/12 12:10:42,0.00
1202,23/03/12 12:15:42,0.00
1203,23/03/12 12:20:42,0.00
1204,23/03/12 12:25:42,0.00
1205,23/03/12 12:30:42,0.20
1206,23/03/12 12:35:42,0.00
1207,23/03/12 12:40:42,0.00
1208,23/03/12 12:45:42,0.20
1209,23/03/12 12:50:42,0.20
1210,23/03/12 12:55:42,0.20
1211,23/03/12 13:00:42,0.20
1212,23/03/12 13:05:42,0.00
1213,23/03/12 13:10:42,0.00
1214,23/03/12 13:15:42,0.00
1215,23/03/12 13:20:42,0.00
1216,23/03/12 13:25:42,1.00
1217,23/03/12 13:30:42,0.80
1218,23/03/12 13:35:42,0.80
1219,23/03/12 13:40:42,1.80
1220,23/03/12 13:45:42,3.40
1221,23/03/12 13:50:42,0.60
1222,23/03/12 13:55:42,0.40
1223,23/03/12 14:00:42,0.20
1224,23/03/12 14:05:42,0.60
1225,23/03/12 14:10:42,0.20
1226,23/03/12 14:15:42,0.00
1227,23/03/12 14:20:42,0.00
1228,23/03/12 14:25:42,0.20
1229,23/03/12 14:30:42,0.00
1230,23/03/12 14:35:42,0.00
1231,23/03/12 14:40:42,0.00
1232,23/03/12 14:45:42,0.00
1233,23/03/12 14:50:42,0.00
1234,23/03/12 14:55:42,0.00
1235,23/03/12 15:00:42,0.00
1236,23/03/12 15:05:42,0.00
1237,23/03/12 15:10:42,0.00
1238,23/03/12 15:15:42,0.20
1239,23/03/12 15:20:42,0.00
1240,23/03/12 15:25:42,0.00
1241,23/03/12 15:30:42,0.00
1242,23/03/12 15:35:42,0.00
1243,23/03/12 15:40:42,0.00
1244,23/03/12 15:45:42,0.00
1245,23/03/12 15:50:42,0.00
1246,23/03/12 15:55:42,0.00
1247,23/03/12 16:00:42,0.00
1248,23/03/12 16:05:42,0.00
1249,23/03/12 16:10:42,0.00
1250,23/03/12 16:15:42,0.00
1251,23/03/12 16:20:42,0.00
1252,23/03/12 16:25:42,0.00
1253,23/03/12 16:30:42,0.00
1254,23/03/12 16:35:42,0.00
1255,23/03/12 16:40:42,0.00
1256,23/03/12 16:45:42,0.00
1257,23/03/12 16:50:42,0.00
1258,23/03/12 16:55:42,0.00
1259,23/03/12 17:00:42,0.00
1260,23/03/12 17:05:42,0.00
1261,23/03/12 17:10:42,0.00
1262,23/03/12 17:15:42,0.00
1263,23/03/12 17:20:42,0.00
1264,23/03/12 17:25:42,0.00
1265,23/03/12 17:30:42,0.00
1266,23/03/12 17:35:42,0.00
1267,23/03/12 17:40:42,0.00
1268,23/03/12 17:45:42,0.00
1269,23/03/12 17:50:42,0.00
1270,23/03/12 17:55:42,0.00
1271,23/03/12 18:00:42,0.00
1272,23/03/12 18:05:42,0.00
1273,23/03/12 18:10:42,0.00
1274,23/03/12 18:15:42,0.00
1275,23/03/12 18:20:42,0.00
1276,23/03/12 18:25:42,0.00
1277,23/03/12 18:30:42,0.00
1278,23/03/12 18:35:42,0.00
1279,23/03/12 18:40:42,0.00
1280,23/03/12 18:45:42,0.00
1281,23/03/12 18:50:42,0.00
1282,23/03/12 18:55:42,0.00
1283,23/03/12 19:00:42,0.00
1284,23/03/12 19:05:42,0.00
1285,23/03/12 19:10:42,0.00
1286,23/03/12 19:15:42,0.00
1287,23/03/12 19:20:42,0.00
1288,23/03/12 19:25:42,0.00
1289,23/03/12 19:30:42,0.00
1290,23/03/12 19:35:42,0.00
1291,23/03/12 19:40:42,0.00
1292,23/03/12 19:45:42,0.00
1293,23/03/12 19:50:42,0.00
1294,23/03/12 19:55:42,0.00
1295,23/03/12 20:00:42,0.00
1296,23/03/12 20:05:42,0.00
1297,23/03/12 20:10:42,0.00
1298,23/03/12 20:15:42,0.00
1299,23/03/12 20:20:42,0.00
1300,23/03/12 20:25:42,0.00
1301,23/03/12 20:30:42,0.00
1302,23/03/12 20:35:42,0.00
1303,23/03/12 20:40:42,0.00
1304,23/03/12 20:45:42,0.00
1305,23/03/12 20:50:42,0.00
1306,23/03/12 20:55:42,0.00
1307,23/03/12 21:00:42,0.00
1308,23/03/12 21:05:42,0.00
1309,23/03/12 21:10:42,0.00
1310,23/03/12 21:15:42,0.00
1311,23/03/12 21:20:42,0.00
1312,23/03/12 21:25:42,0.00
1313,23/03/12 21:30:42,0.00
1314,23/03/12 21:35:42,0.00
1315,23/03/12 21:40:42,0.00
1316,23/03/12 21:45:42,0.00
1317,23/03/12 21:50:42,0.00
1318,23/03/12 21:55:42,0.00
1319,23/03/12 22:00:42,0.00
1320,23/03/12 22:05:42,0.00
1321,23/03/12 22:10:42,0.00
1322,23/03/12 22:15:42,0.00
1323,23/03/12 22:20:42,0.00
1324,23/03/12 22:25:42,0.00
1325,23/03/12 22:30:42,0.00
1326,23/03/12 22:35:42,0.00
1327,23/03/12 22:40:42,0.00
1328,23/03/12 22:45:42,0.00
1329,23/03/12 22:50:42,0.00
1330,23/03/12 22:55:42,0.00
1331,23/03/12 23:00:42,0.00
1332,23/03/12 23:05:42,0.00
1333,23/03/12 23:10:42,0.00
1334,23/03/12 23:15:42,0.00
1335,23/03/12 23:20:42,0.00
1336,23/03/12 23:25:42,0.00
1337,23/03/12 23:30:42,0.00
1338,23/03/12 23:35:42,0.00
1339,23/03/12 23:40:42,0.00
1340,23/03/12 23:45:42,0.00
1341,23/03/12 23:50:42,0.00
1342,23/03/12 23:55:42,0.00
1343,23/03/13 00:00:42,0.00
1344,23/03/13 00:05:42,0.00
1345,23/03/13 00:10:42,0.00
1346,23/03/13 00:15:42,0.00
1347,23/03/13 00:20:42,0.00
1348,23/03/13 00:25:42,0.00
1349,23/03/13 00:30:42,0.00
1350,23/03/13 00:35:42,0.00
1351,23/03/13 00:40:42,0.00
1352,23/03/13 00:45:42,0.00
1353,23/03/13 00:50:42,0.00
1354,23/03/13 00:55:42,0.00
1355,23/03/13 01:00:42,0.00
1356,23/03/13 01:05:42,0.00
1357,23/03/13 01:10:42,0.00
1358,23/03/13 01:15:42,0.00
1359,23/03/13 01:20:42,0.00
1360,23/03/13 01:25:42,0.00
1361,23/03/13 01:30:42,0.00
1362,23/03/13 01:35:42,0.00
1363,23/03/13 01:40:42,0.00
1364,23/03/13 01:45:42,0.00
1365,23/03/13 01:50:42,0.00
1366,23/03/13 01:55:42,0.00
1367,23/03/13 02:00:42,0.00
1368,23/03/13 02:05:42,0.00
1369,23/03/13 02:10:42,0.00
1370,23/03/13 02:15:42,0.00
1371,23/03/13 02:20:42,0.00
1372,23/03/13 02:25:42,0.00
1373,23/03/13 02:30:42,0.00
1374,23/03/13 02:35:42,0.00
1375,23/03/13 02:40:42,0.00
1376,23/03/13 02:45:42,0.00
1377,23/03/13 02:50:42,0.00
1378,23/03/13 02:55:42,0.00
1379,23/03/13 03:00:42,0.00
1380,23/03/13 03:05:42,0.00
1381,23/03/13 03:10:42,0.00
1382,23/03/13 03:15:42,0.00
1383,23/03/13 03:20:42,0.00
1384,23/03/13 03:25:42,0.00
1385,23/03/13 03:30:42,0.00
1386,23/03/13 03:35:42,0.00
1387,23/03/13 03:40:42,0.00
1388,23/03/13 03:45:42,0.00
1389,23/03/13 03:50:42,0.00
1390,23/03/13 03:55:42,0.00
1391,23/03/13 04:00:42,0.00
1392,23/03/13 04:05:42,0.00
1393,23/03/13 04:10:42,0.00
1394,23/03/13 04:15:42,0.00
1395,23/03/13 04:20:42,0.00
1396,23/03/13 04:25:42,0.00
1397,23/03/13 04:30:42,0.00
1398,23/03/13 04:35:42,0.00
1399,23/03/13 04:40:42,0.00
1400,23/03/13 04:45:42,0.00
1401,23/03/13 04:50:42,0.00
1402,23/03/13 04:55:42,0.00
1403,23/03/13 05:00:42,0.00
1404,23/03/13 05:05:42,0.00
1405,23/03/13 05:10:42,0.00
1406,23/03/13 05:15:42,0.00
1407,23/03/13 05:20:42,0.00
1408,23/03/13 05:25:42,0.00
1409,23/03/13 05:30:42,0.00
1410,23/03/13 05:35:42,0.00
1411,23/03/13 05:40:42,0.00
1412,23/03/13 05:45:42,0.00
1413,23/03/13 05:50:42,0.00
1414,23/03/13 05:55:42,0.00
1415,23/03/13 06:00:42,0.00
1416,23/03/13 06:05:42,0.00
1417,23/03/13 06:10:42,0.00
1418,23/03/13 06:15:42,0.00
1419,23/03/13 06:20:42,0.00
1420,23/03/13 06:25:42,0.00
1421,23/03/13 06:30:42,0.00
1422,23/03/13 06:35:42,0.00
1423,23/03/13 06:40:42,0.00
1424,23/03/13 06:45:42,0.00
1425,23/03/13 06:50:42,0.00
1426,23/03/13 06:55:42,0.00
1427,23/03/13 07:00:42,0.00
1428,23/03/13 07:05:42,0.00
1429,23/03/13 07:10:42,0.00
1430,23/03/13 07:15:42,0.00
1431,23/03/13 07:20:42,0.00
1432,23/03/13 07:25:42,0.00
1433,23/03/13 07:30:42,0.00
1434,23/03/13 07:35:42,0.00
1435,23/03/13 07:40:42,0.00
1436,23/03/13 07:45:42,0.00
1437,23/03/13 07:50:42,0.00
1438,23/03/13 07:55:42,0.00
1439,23/03/13 08:00:42,0.00
1440,23/03/13 08:05:42,0.00
1441,23/03/13 08:10:42,0.00
1442,23/03/13 08:15:42,0.00
1443,23/03/13 08:20:42,0.00
1444,23/03/13 08:25:42,0.00
1445,23/03/13 08:30:42,0.00
1446,23/03/13 08:35:42,0.00
1447,23/03/13 08:40:42,0.00
1448,23/03/13 08:45:42,0.00
1449,23/03/13 08:50:42,0.00
1450,23/03/13 08:55:42,0.00
1451,23/03/13 09:00:42,0.00
1452,23/03/13 09:05:42,0.00
1453,23/03/13 09:10:42,0.00
1454,23/03/13 09:15:42,0.00
1455,23/03/13 09:20:42,0.00
1456,23/03/13 09:25:42,0.00
1457,23/03/13 09:30:42,0.00
1458,23/03/13 09:35:42,0.00
1459,23/03/13 09:40:42,0.00
1460,23/03/13 09:45:42,0.00
1461,23/03/13 09:50:42,0.00
1462,23/03/13 09:55:42,0.00
1463,23/03/13 10:00:42,0.00
1464,23/03/13 10:05:42,0.00
1465,23/03/13 10:10:42,0.00
1466,23/03/13 10:15:42,0.00
1467,23/03/13 10:20:42,0.00
1468,23/03/13 10:25:42,0.00
1469,23/03/13 10:30:42,0.00
1470,23/03/13 10:35:42,0.00
1471,23/03/13 10:40:42,0.00
1472,23/03/13 10:45:42,0.00
1473,23/03/13 10:50:42,0.00
1474,23/03/13 10:55:42,0.00
1475,23/03/13 11:00:42,0.00
1476,23/03/13 11:05:42,0.00
1477,23/03/13 11:10:42,0.00
1478,23/03/13 11:15:42,0.00
1479,23/03/13 11:20:42,0.00
1480,23/03/13 11:25:42,0.00
1481,23/03/13 11:30:42,0.00
1482,23/03/13 11:35:42,0.00
1483,23/03/13 11:40:42,0.00
1484,23/03/13 11:45:42,0.00
1485,23/03/13 11:50:42,0.00
1486,23/03/13 11:55:42,0.00
1487,23/03/13 12:00:42,0.00
1488,23/03/13 12:05:42,0.00
1489,23/03/13 12:10:42,0.20
1490,23/03/13 12:15:42,0.00
1491,23/03/13 12:20:42,0.00
1492,23/03/13 12:25:42,0.00
1493,23/03/13 12:30:42,0.00
1494,23/03/13 12:35:42,0.20
1495,23/03/13 12:40:42,0.00
1496,23/03/13 12:45:42,0.00
1497,23/03/13 12:50:42,0.00
1498,23/03/13 12:55:42,0.00
1499,23/03/13 13:00:42,0.00
1500,23/03/13 13:05:42,0.00
1501,23/03/13 13:10:42,0.00
1502,23/03/13 13:15:42,0.00
1503,23/03/13 13:20:42,0.00
1504,23/03/13 13:25:42,0.00
1505,23/03/13 13:30:42,0.00
1506,23/03/13 13:35:42,0.00
1507,23/03/13 13:40:42,0.00
1508,23/03/13 13:45:42,0.00
1509,23/03/13 13:50:42,0.00
1510,23/03/13 13:55:42,0.00
1511,23/03/13 14:00:42,0.00
1512,23/03/13 14:05:42,0.00
1513,23/03/13 14:10:42,0.00
1514,23/03/13 14:15:42,0.00
